SUP_ID,source,classe_niveau2,official_latitude,official_longitude,bbox_center_x,bbox_center_y,visual_latitude,visual_longitude,distance_to_own_anfr_m,nearest_SUP_ID,distance_to_nearest_anfr_m
2328117,niveau2_manual_val,batiment,48.94166666666666,2.164722222222222,515.9883129565746,520.1444805194805,48.9416523181466,2.1647329197111844,1.7765144310492273,2328117,1.7765144310492273
2405096,niveau2_manual_val,batiment,48.83972222222222,2.122777777777778,487.7285726968344,503.52110389610385,48.83973719038195,2.122712676736654,5.046768470206254,2405096,5.046768470206254
2615493,niveau2_manual_val,pylone,48.97861111111112,1.7047222222222222,549.235066203328,570.0146103896103,48.97850897959177,1.704822094452453,13.494376871986926,2615493,13.494376871986926
2618271,niveau2_manual_val,pylone,48.80222222222222,1.980555555555556,535.9084797290662,461.84877461248425,48.80231082253516,1.9806196830954264,10.914171363384138,2618271,10.914171363384138
2672090,niveau2_manual_val,batiment,48.87972222222222,2.0966666666666667,484.40389737215907,427.0535714285714,48.879872061809436,2.0965926481514146,17.51857617277611,2672090,17.51857617277611
2907581,niveau2_manual_val,batiment,48.76916666666666,1.9647222222222225,517.6506506189123,488.5600649350649,48.76920810443709,1.9647373784482625,4.739671850051442,2907581,4.739671850051442
3016854,niveau2_manual_val,pylone,49.015,1.7166666666666668,529.7170762610624,529.0254398826979,49.01497004956204,1.7167141875683285,4.806431076096377,3016854,4.806431076096377
3017607,niveau2_manual_val,batiment,48.89416666666666,2.089166666666667,453.6506506189123,437.02759740259734,48.89429887459465,2.0890101615157732,18.62848188596954,3017607,18.62848188596954
3104661,niveau2_manual_val,pylone,48.98888888888889,1.7533333333333334,516.3686119966222,533.922987012987,48.98885030266362,1.7533450508638282,4.374956526828318,3104661,4.374956526828318
3229054,niveau2_manual_val,batiment,48.8875,2.0983333333333336,515.9883129565746,594.9496753246752,48.88735370486705,2.098344030822318,16.286091511724237,2052080,14.641130061534202
3244660,niveau2_manual_val,batiment,48.82055555555556,1.9883333333333333,478.58571555397725,504.35227272727263,48.82056906158284,1.9882437092383327,6.7313183673113635,3244660,6.7313183673113635
440799,niveau2_manual_val,batiment,48.83777777777778,2.100555555555556,593.287014255276,571.676948051948,48.837672423280246,2.1007735843180058,19.79563307867036,440799,19.79563307867036
545399,niveau2_manual_val,batiment,48.87416666666667,2.096388888888889,513.4948064630682,383.8327922077921,48.874392769637396,2.0963928982723132,25.14324784147557,545399,25.14324784147557
584131,niveau2_manual_val,pylone,49.03888888888888,1.757777777777778,529.0210392146917,449.5613636363636,49.038998675438286,1.7578234317626027,12.653193275245968,584131,12.653193275245968
593714,niveau2_manual_val,autre_support,48.73444444444444,2.0908333333333333,524.3000012682629,420.4042207792207,48.734606481762484,2.0908663245076013,18.17948059314424,593714,18.17948059314424
723531,niveau2_manual_val,batiment,48.94138888888889,2.1977777777777776,373.8584428267045,477.75487012987,48.94144922045931,2.1974072532478033,27.880867729156652,723531,27.880867729156652
816476,niveau2_manual_val,batiment,48.87416666666667,2.138611111111111,471.10519607345776,440.35227272727275,48.87429306233686,2.1385014226993917,16.18282589251846,816476,16.18282589251846
816664,niveau2_manual_val,pylone,48.86861111111112,2.1133333333333333,414.8823612438469,453.7467741935483,48.868713888619254,2.113072843527192,22.21759286548798,816664,22.21759286548798
906549,niveau2_manual_val,batiment,48.80888888888889,2.1516666666666664,570.0142869825487,445.33928571428567,48.809006640215685,2.1518222731101844,17.357521178597757,906549,17.357521178597757
