detection_id,image,row,col,confidence,x1,y1,x2,y2,center_x,center_y,latitude,longitude,nearest_SUP_ID,nearest_ANFR_latitude,nearest_ANFR_longitude,nearest_ANFR_distance_m,nearest_ANFR_nature,nearest_ANFR_height
80,pilot_r02_c02.jpg,2,2,0.5609897971153259,122.73753356933594,567.814453125,434.8173828125,882.0615234375,278.77745819091797,724.93798828125,48.79712390473065,2.1293756357204074,2274825,48.7975,2.13,61.97091993133509,Immeuble,20
57,pilot_r01_c04.jpg,1,4,0.1849336326122284,509.9888916015625,581.7919921875,627.6353759765625,674.260986328125,568.8121337890625,628.0264892578125,48.799104341516575,2.1356467334044282,1435887,48.79861111111111,2.1352777777777776,61.14123286195592,Tunnel,"6,3"
78,pilot_r02_c02.jpg,2,2,0.6490533351898193,315.5595703125,706.3992309570312,553.7510986328125,914.7626342773438,434.65533447265625,810.5809326171875,48.7969725867706,2.1297937327653926,2274825,48.7975,2.13,60.560635546722104,Immeuble,20
117,pilot_r04_c00.jpg,4,0,0.6432231664657593,161.06228637695312,178.88504028320312,337.17559814453125,349.7186584472656,249.1189422607422,264.3018493652344,48.79431920183844,2.123802921319111,573197,48.79444444444445,2.123055555555556,56.48901808386585,Immeuble,19
82,pilot_r02_c02.jpg,2,2,0.1830931454896927,0.0,143.24029541015625,347.9748840332031,568.7442016601562,173.98744201660156,355.99224853515625,48.7977757701026,2.129094566994354,2214528,48.797777777777775,2.1283333333333334,55.75797601721119,Immeuble,"22,1"
59,pilot_r01_c04.jpg,1,4,0.14208616316318512,615.1314697265625,841.2484130859375,776.2115478515625,969.2803955078125,695.6715087890625,905.264404296875,48.798614522286336,2.135986996763677,1435887,48.79861111111111,2.1352777777777776,51.948166966237686,Tunnel,"6,3"
104,pilot_r03_c01.jpg,3,1,0.20371216535568237,236.07699584960938,821.9260864257812,328.2247009277344,947.6304321289062,282.1508483886719,884.7782592773438,48.79503219991207,2.1266381018267566,834924,48.79472222222222,2.1261111111111117,51.75116489002031,Immeuble,25
136,pilot_r04_c04.jpg,4,4,0.23590919375419617,232.12965393066406,355.79852294921875,374.1702880859375,530.3685302734375,303.1499710083008,443.0835266113281,48.79400330382962,2.134934171956502,1929536,48.79444444444445,2.1347222222222224,51.4510365876477,Bâtiment,15
134,pilot_r04_c03.jpg,4,3,0.3588564693927765,591.4005126953125,880.8092651367188,638.8626708984375,919.6934204101562,615.131591796875,900.2513427734375,48.79319550281552,2.1330243898410117,794061,48.79277777777778,2.1327777777777777,49.8382984848058,Château d'eau - réservoir,"36,5"
125,pilot_r04_c01.jpg,4,1,0.2622396945953369,140.48959350585938,110.72674560546875,262.8051452636719,343.7811584472656,201.64736938476562,227.2539520263672,48.79438466331468,2.126422174669642,834924,48.79472222222222,2.1261111111111117,43.90964084959188,Immeuble,25
123,pilot_r04_c00.jpg,4,0,0.09503916651010513,947.634033203125,161.60342407226562,1023.3927001953125,265.5325622558594,985.5133666992188,213.5679931640625,48.79440884558508,2.1257780850828567,834924,48.79472222222222,2.1261111111111117,42.53622069317135,Immeuble,25
10,pilot_r00_c00.jpg,0,0,0.05614897236227989,361.48419189453125,640.123291015625,466.15484619140625,717.4775390625,413.81951904296875,678.8004150390625,48.80082378291542,2.1242446826909145,835052,48.80111111111111,2.1238888888888887,41.229071160287035,Immeuble,23
68,pilot_r02_c00.jpg,2,0,0.0554647296667099,540.444091796875,222.25927734375,764.93408203125,581.4089965820312,652.6890869140625,401.8341369628906,48.79769477561914,2.124885380799242,1377797,48.79805555555556,2.125,40.986009245083466,Immeuble,23
35,pilot_r01_c00.jpg,1,0,0.8360178470611572,369.61798095703125,534.4271240234375,505.90289306640625,707.4315185546875,437.76043701171875,620.9293212890625,48.79911688060937,2.124308897236915,1305991,48.79944444444444,2.1244444444444444,37.752300372265346,Immeuble,19
4,pilot_r00_c00.jpg,0,0,0.1784721314907074,392.21185302734375,404.83868408203125,512.4789428710938,471.96942138671875,452.34539794921875,438.404052734375,48.80124849268599,2.1243480171506235,835052,48.80111111111111,2.1238888888888887,36.934351600347945,Immeuble,23
58,pilot_r01_c04.jpg,1,4,0.14333435893058777,443.208251953125,670.14013671875,610.0738525390625,887.398193359375,526.6410522460938,778.7691650390625,48.798838012515674,2.135533621749346,1435887,48.79861111111111,2.1352777777777776,31.428156770458283,Tunnel,"6,3"
39,pilot_r01_c00.jpg,1,0,0.071175217628479,236.49301147460938,294.2918701171875,424.1721496582031,612.2503051757812,330.33258056640625,453.2710876464844,48.7994130939284,2.124020753271907,1305991,48.79944444444444,2.1244444444444444,31.227962472783936,Immeuble,19
37,pilot_r01_c00.jpg,1,0,0.13201357424259186,268.13409423828125,300.32611083984375,428.95758056640625,483.32061767578125,348.54583740234375,391.8233642578125,48.79952165740456,2.1240696050335828,1305991,48.79944444444444,2.1244444444444444,28.765820215143044,Immeuble,19
91,pilot_r02_c04.jpg,2,4,0.4301602244377136,906.076904296875,849.1666259765625,1021.25732421875,952.18994140625,963.6671142578125,900.6782836914062,48.79681339806369,2.1367058169926167,469502,48.79694444444444,2.136388888888889,27.408661735882408,Immeuble,"28,4"
42,pilot_r01_c01.jpg,1,1,0.17392976582050323,936.0203857421875,108.74758911132812,1024.0,382.6983337402344,980.0101928710938,245.72296142578125,48.79977978103793,2.1285099064516544,2284920,48.8,2.1286111111111112,25.584606323651357,Bâtiment,"14,7"
19,pilot_r00_c02.jpg,0,2,0.521504819393158,0.0,0.0,236.920166015625,385.85455322265625,118.4600830078125,192.92727661132812,48.801682174344656,2.1289456310114474,305789,48.80166666666666,2.1286111111111112,24.56103947843305,Immeuble,16
84,pilot_r02_c02.jpg,2,2,0.1468593031167984,433.244140625,474.7720031738281,713.4163818359375,760.572021484375,573.3302612304688,617.6720123291016,48.79731342663052,2.130165687904082,2274825,48.7975,2.13,24.035045270859797,Immeuble,20
66,pilot_r02_c00.jpg,2,0,0.07644888013601303,579.4290161132812,255.23977661132812,619.1016235351562,290.1925354003906,599.2653198242188,272.7161560058594,48.79792290384846,2.124742087089544,1377797,48.79805555555556,2.125,23.967515459406734,Immeuble,23
114,pilot_r03_c03.jpg,3,3,0.11007878929376602,604.1951904296875,632.0203857421875,745.9068603515625,754.76171875,675.051025390625,693.3910522460938,48.79537036423178,2.133185106285964,2865414,48.79555555555555,2.1333333333333333,23.27944363191578,Intérieur sous-terrain,0
17,pilot_r00_c02.jpg,0,2,0.7614264488220215,405.61529541015625,270.54052734375,662.6965942382812,659.349853515625,534.1559448242188,464.9451904296875,48.80120160246712,2.130060614199465,3290346,48.80138888888889,2.13,21.293263175441695,Monument historique,45
20,pilot_r00_c02.jpg,0,2,0.28887730836868286,372.735107421875,275.81793212890625,565.557373046875,567.6868896484375,469.146240234375,421.7524108886719,48.80127791111358,2.1298862445837585,3290346,48.80138888888889,2.13,14.889431113514625,Monument historique,45
9,pilot_r00_c00.jpg,0,0,0.06314072012901306,245.05718994140625,392.5548400878906,463.68218994140625,672.2667236328125,354.36968994140625,532.4107818603516,48.80108241083252,2.1240852258233645,835052,48.80111111111111,2.1238888888888887,14.729864228936256,Immeuble,23
113,pilot_r03_c03.jpg,3,3,0.13356567919254303,509.4309997558594,408.75482177734375,862.9603271484375,673.9873657226562,686.1956634521484,541.37109375,48.79563896847006,2.1332149985346405,2865414,48.79555555555555,2.1333333333333333,12.694924599814264,Intérieur sous-terrain,0
93,pilot_r02_c04.jpg,2,4,0.11424750089645386,786.21337890625,705.1324462890625,904.568115234375,822.674072265625,845.3907470703125,763.9032592773438,48.79705505912383,2.1363885750542977,469502,48.79694444444444,2.136388888888889,12.299829630698806,Immeuble,"28,4"
1,pilot_r00_c00.jpg,0,0,0.3683406710624695,160.909912109375,393.3341064453125,346.5772705078125,660.44140625,253.74359130859375,526.8877563476562,48.80109216838658,2.123815325594478,835052,48.80111111111111,2.1238888888888887,5.784972793873071,Immeuble,23
