SUP_ID,STA_NM_ANFR,NB_STATIONS_ANFR,NAT_ID,NAT_LB_NOM,latitude,longitude,SUP_NM_HAUT,ADR_LB_LIEU,ADR_LB_ADD1,ADR_NM_CP,COM_CD_INSEE
2206063,0782290551,2,17,Bâtiment,49.00222222222222,1.9277777777777776,23,,51-61 Route de Verneuil,78130,78440
2206441,0782750962,1,38,Immeuble,49.004444444444445,2.102777777777778,"23,1",,5 ALL DES PRESSES A PLOMB,78700,78172
2206519,0782750959,1,38,Immeuble,48.96638888888889,2.0655555555555556,"24,1",,36 R DU 8 MAI 1945,78260,78005
2207110,0782750960,1,38,Immeuble,48.88444444444444,2.1494444444444443,14,,2 R DU CAPITAINE GUYNEMER 78400 CHATOU,78400,78146
2209307,0782750964,1,26,Pylône tubulaire,49.007777777777775,2.0805555555555557,"25,2",,1 RUE DES BEAUX CHAMPS,78700,78172
2210519,0782750963,1,17,Bâtiment,48.759166666666665,1.9452777777777779,"17,7",,1 ROCADE DE CAMARGUE,78310,78383
2211691,0782290198,2,38,Immeuble,48.901111111111106,2.1458333333333335,28,,9 C RUE JULES FERRY,78400,78146
2212033,0782290552,1,17,Bâtiment,49.05027777777777,1.4775,"13,8",2 Route de Vernon,NRA CENTRAL DE BLARU,78270,78068
2214194,0782750970,1,23,Pylône autostable,48.971944444444446,1.7874999999999999,32,,3 R DE SEINE,78440,78314
2214528,0782750967,1,38,Immeuble,48.797777777777775,2.1283333333333334,"22,1",,22 RUE DES TOURNELLES,78000,78646
2216003,0782750968,1,38,Immeuble,48.719722222222224,2.1033333333333335,"16,7",,1 SQUARE DE LA BARRERIE,78114,78356
2220045,0780990275,1,17,Bâtiment,48.805,2.1441666666666666,"17,5",,22 rue de Montreuil,78000,78646
2220117,0780990274,1,38,Immeuble,48.89527777777778,2.106666666666667,"20,5",,02 bld Pierre Brossolette,78230,78481
2225619,0780990277,2,17,Bâtiment,48.90083333333333,2.143611111111111,31,LES SABINETTES,RUE DES LANDES,78400,78146
2225680,0782750972,1,23,Pylône autostable,48.968611111111116,1.924722222222222,32,,3 CHEMIN  DE LA PETITE CROIX,78130,78140
2226499,0780990278,1,26,Pylône tubulaire,48.799166666666665,1.963611111111111,37,,58 avenue de Chevreuse,78370,78490
2226859,0782750971,1,23,Pylône autostable,48.72222222222222,2.0719444444444446,31,,CHEMIN DE RHODON,78114,78356
2227729,0780990279,4,23,Pylône autostable,49.065,1.663611111111111,34,,rte de la ballonnière,78840,78410
2232257,0782750976,1,38,Immeuble,48.94361111111111,2.1805555555555554,"26,5",,2 R GEORGES BERNANOS,78500,78586
2233100,0782750977,1,26,Pylône tubulaire,48.94916666666666,2.0105555555555554,31,ZONE ECOPOLE SEINE AVAL,CHEM AUX MOINES,78510,78624
2240234,0782750981,1,38,Immeuble,48.88361111111111,2.133888888888889,18,,1 ROUTE DE CROISSY,78110,78650
2241508,0782290555,1,23,Pylône autostable,48.92611111111111,1.7708333333333333,30,,Route des Laris,78930,78281
2241952,0780990280,1,26,Pylône tubulaire,48.77194444444444,2.016388888888889,25,,4 route de Trappes,78180,78423
2242498,0780460327,2,23,Pylône autostable,48.915,2.1955555555555555,22,,19 rue des entrepreneurs,78420,78124
2246131,0782750982,1,48,pylône arbre,48.79222222222222,2.0533333333333332,"26,5",ETANG DU BOIS ROBERT,D10,78280,78297
2246713,0780990284,1,42,Mât,48.92361111111111,1.6927777777777777,18,,2 CHEMIN DE GUERVILLE,78930,78677
2246862,0780990282,2,38,Immeuble,48.897777777777776,2.111666666666667,22,,9 avenue de la paix,78230,78481
2254372,0782700126,1,38,Immeuble,48.85194444444445,2.145277777777778,15,,"5, av hogg",78170,78126
2254547,0782750974,1,26,Pylône tubulaire,48.77611111111111,2.022777777777778,"21,5",,8 AVENUE DES FRENES,78180,78423
2254836,0780990285,1,38,Immeuble,48.91222222222222,2.197222222222222,"16,4",,45 Rue des Entrepreneurs,78420,78124
2254862,0780990286,1,38,Immeuble,48.99,2.065,"20,5",,5 RESIDENCE DU PARC,78570,78015
2256916,0782290556,1,23,Pylône autostable,49.050555555555555,1.6549999999999998,"35,4",,163 Grande Rue,78270,78437
2260247,0780990147,2,38,Immeuble,48.885555555555555,2.154444444444444,20,,46 pl Maurice Berteaux,78400,78146
2264275,0782750986,1,9,Intérieur sous-terrain,48.89833333333333,2.095,1,GARE RER A ST GERMAIN EN LAYE,PL DU CHATEAU,78100,78551
2264455,0780031550,2,17,Bâtiment,48.83416666666667,1.9302777777777775,20,,18 CHEMIN DU PONT DE POSSY,78850,78615
2266418,0782750987,1,38,Immeuble,48.78361111111111,2.177222222222222,27,,26 AVENUE LOUIS BREGUET,78140,78640
2272187,0780990288,1,17,Bâtiment,48.794999999999995,1.9733333333333334,"16,3",,15 RUE NORMANDIE NIEMEN,78990,78208
2273962,0782750985,1,26,Pylône tubulaire,48.933611111111105,2.176944444444444,"25,1",,134 R CHANZY,78800,78311
2274825,0782290560,1,38,Immeuble,48.7975,2.13,20,,38 AVENUE DE SCEAUX,78000,78646
2275184,0782750988,1,38,Immeuble,48.98166666666667,1.9722222222222223,"16,6",,5 ALLEE DES OISEAUX,78480,78642
2275698,0782050018,1,17,Bâtiment,48.780277777777776,2.1888888888888887,20,,9 Avenue Louis Breguet,78140,78640
2277006,0782050019,1,17,Bâtiment,48.77833333333333,2.192222222222222,11,,19 Rue Général Valérie André,78140,78640
2284067,0780990290,1,38,Immeuble,48.995,2.0986111111111114,"13,2",,23 bis rue pasteur,78700,78172
2284586,0780031443,3,38,Immeuble,48.961111111111116,1.8727777777777779,17,,61 ROUTE DE BAZEMONT,78410,78238
2284920,0782290561,1,17,Bâtiment,48.8,2.1286111111111112,"14,7",,AVENUE DE SCEAUX ,78000,78646
2290129,0782750993,1,38,Immeuble,48.78583333333333,2.2086111111111113,23,,20 RUE GRANGE DAME ROSE (THALES PROVISOIRE),78140,78640
2297099,0782290563,1,23,Pylône autostable,49.0075,2.086388888888889,30,,104 Rue de Cergy,78700,78172
2297614,0782290564,1,23,Pylône autostable,49.052499999999995,1.8427777777777778,30,,Chemin du Roy,78440,78317
2299167,0780990293,1,23,Pylône autostable,48.526666666666664,1.9725000000000001,"31,8",,5 route de Dourdan,78730,78569
2306019,0782750999,1,23,Pylône autostable,48.97972222222222,1.688611111111111,12,,11 R DE L'OUEST,78711,78362
2306154,0782290565,1,4,Château d'eau - réservoir,48.98444444444444,1.5105555555555557,40,,Rue Pasteur - D37,78270,78344
2308966,0780990296,2,38,Immeuble,48.98972222222222,2.0747222222222224,19,,2 PLACE GEORGE CLEMENCEAU,78700,78172
2311204,0780990297,1,23,Pylône autostable,48.940555555555555,1.5477777777777777,30,LA COMMANDERIE,CHEMIN DE MANTES,78890,78444
2312041,0782700507,1,38,Immeuble,48.983333333333334,1.9088888888888889,"16,7",,2 RESIDENCE DES CHENES,78130,78440
2312928,0782751002,1,23,Pylône autostable,48.76777777777777,2.055833333333333,"21,5",,3 R GALILÉE,78280,78297
2315107,0782700508,2,38,Immeuble,48.82611111111112,1.9602777777777778,15,,329 RUE PIERRE MENDES FRANCE,78370,78490
2315230,0782751005,1,17,Bâtiment,48.78333333333333,2.2241666666666666,11,,3 R DU PETIT CLAMART,78140,78640
2320373,0782700506,1,38,Immeuble,48.98388888888889,1.7230555555555558,"19,8",,10 RUE DU COTEAU,78200,78361
2323066,0780030867,2,38,Immeuble,48.837500000000006,2.129166666666667,21,,AVENUE DU PUITS D ANGLE,78170,78126
2325399,0782290567,5,23,Pylône autostable,48.87083333333334,1.613611111111111,30,LA CROIX BUISSET,Chemin rural n°3,78910,78163
2326356,0780990302,1,26,Pylône tubulaire,48.78333333333333,1.9700000000000002,"32,7",Le Sauvageot,12 rue Jean Monnet,78990,78208
2326358,0780990303,1,23,Pylône autostable,48.96666666666667,1.9502777777777778,32,,57 Chemin des Chainées,78130,78140
2327769,0782700509,1,26,Pylône tubulaire,48.97416666666667,2.040277777777778,"32,2",Complexe sportif  David Douill,rue d'Alentours,78570,78138
2328117,0780990304,1,38,Immeuble,48.94166666666666,2.164722222222222,"18,8",,33 avenue maurice berteaux,78500,78586
2330906,0782751011,1,26,Pylône tubulaire,48.76,1.9233333333333331,25,,13 R LAVOISIER,78310,78383
2331443,0782290570,1,17,Bâtiment,49.035555555555554,1.5958333333333334,"15,5",,6 rue des alpes,78840,78255
2335751,0782290571,1,23,Pylône autostable,48.92916666666667,1.5274999999999999,30,Le blanc fossé,le moulin de l'étange,78980,78444
2335901,0780990113,2,26,Pylône tubulaire,48.808055555555555,2.0388888888888888,"39,4",,AV GEORGES POMPIDOU,78330,78242
2335964,0780466048,1,26,Pylône tubulaire,48.909444444444446,2.0747222222222224,21,,ROUTES DES PRINCES,78100,78551
2335970,0780466049,1,42,Mât,48.901111111111106,2.073055555555556,20,,72 RUE PEREIRE,78100,78551
2335975,0780466050,1,42,Mât,48.88,2.0788888888888892,25,,CHEMIN DE LA BUTTE,78750,78367
2336857,0780466051,1,26,Pylône tubulaire,48.865,2.051111111111111,30,,ROUTE DES MUSES,78620,78224
2336884,0780466053,1,42,Mât,48.79888888888889,2.073888888888889,20,,13 PL PIERRE SEMARD,78000,78646
2336886,0780466054,1,26,Pylône tubulaire,48.79527777777778,2.093055555555556,25,GARE DE FRET DES MATELOTS,,78000,78646
2337497,0782751009,1,38,Immeuble,48.98166666666667,1.7105555555555556,"22,8",,2 R DE NORMANDIE,78711,78362
2342600,0780990306,1,38,Immeuble,48.89277777777778,2.1347222222222224,"17,8",,26 rue du marechal Foch,78110,78650
2350252,0782750867,2,38,Immeuble,48.76916666666666,1.996388888888889,26,,7 r denis papin,78190,78621
2360919,0780990308,1,23,Pylône autostable,48.9575,1.888611111111111,"31,9",,CHEMIN DE NEZEL,78410,78090
2360921,0780990309,1,26,Pylône tubulaire,48.78333333333333,1.9477777777777778,"31,5",FOND DE COQUANNE,CHEMIN DE LA CHARDONNERIE,78990,78208
2367797,0780990310,1,26,Pylône tubulaire,48.96388888888889,1.8608333333333333,"31,7",La Croix Forfaiture,Proche D14,78410,78029
2367799,0780990311,1,17,Bâtiment,49.00416666666667,2.0908333333333333,"17,2",LA CROIX ROUGE,117 RUE ARISTIDE BRIAND,78700,78172
2373176,0780466052,1,42,Mât,48.8425,2.0591666666666666,20,,2 AVENUE DE L'EUROPE,78590,78455
2373345,0780990312,1,23,Pylône autostable,48.63472222222222,1.7816666666666665,"40,2",,LE MOULIN DE LA FERME,78125,78269
2375882,0780990313,3,38,Immeuble,48.93083333333333,2.0569444444444445,46,,19 rue des pavillons,78300,78498
2378419,0780990373,4,17,Bâtiment,48.92027777777778,2.1838888888888888,21,,15-31 RUE ROBESPIERRE,78800,78311
2378964,0780990315,1,23,Pylône autostable,49.01861111111111,1.7216666666666667,"30,3",,Route de Fontenay Saint PèreLE HAUT DES CLOS BELLANDSPARC,78520,78239
2378966,0780990316,1,38,Immeuble,48.94277777777778,2.1877777777777774,"16,4",,RUE DE LA CROIX MALLARD,78500,78586
2380230,0780990314,1,23,Pylône autostable,48.73638888888889,1.6477777777777778,"32,6",,route de nogent,78113,78171
2381350,0782751017,1,23,Pylône autostable,48.816944444444445,1.9188888888888886,14,,2191 Rue DE LA BOISSIÈRE,78370,78490
2382581,0780990318,1,26,Pylône tubulaire,48.797777777777775,1.6680555555555554,"25,7",,66 bis av de Paris parcelle,78550,78048
2382618,0782290576,1,17,Bâtiment,48.90555555555555,2.0394444444444444,"23,4",,36 GR GRANDE RUE ,78240,78133
2386761,0780990320,1,23,Pylône autostable,48.69777777777777,1.5875000000000001,"43,9",,Chemin de la Briquetterie pres de la D983,78113,78606
2397123,0780990321,1,38,Immeuble,48.99305555555556,2.0922222222222224,20,,21 rue Arnould Crapotte,78700,78172
2402702,0782751016,1,26,Pylône tubulaire,48.76777777777777,1.9769444444444446,24,,58 RTE DE CHARTRES,78190,78621
2404436,0780990323,1,38,Immeuble,48.784166666666664,2.116388888888889,29,5 ALLEE DES BIEVRES,,78000,78646
2405096,0780990324,1,38,Immeuble,48.83972222222222,2.122777777777778,"18,6",,11 ALLEE DE LA GRANDE PROMENADE,78170,78126
2409342,0782751019,1,38,Immeuble,48.79388888888889,1.9744444444444447,17,,21 RUE DE BRUXELLES,78990,78208
2409680,0782751006,1,38,Immeuble,48.94222222222222,2.194444444444444,27,,64 AV GEORGES CLEMENCEAU,78500,78586
2411672,0782290580,1,23,Pylône autostable,48.94194444444444,1.546111111111111,30,ZA Les Campanules ,D.11 /Chem de Longnes,78980,78444
2412275,0782290212,2,38,Immeuble,48.74055555555556,2.0900000000000003,16,,5 Place des Dix Toises,78117,78143
241342,0780250002,1,17,Bâtiment,48.77444444444444,2.0083333333333333,27,,7 r teisserenc-de bort,78190,78621
241344,0780250002,1,17,Bâtiment,48.772777777777776,2.0125,6,,7 r teisserenc-de bort,78190,78621
2419269,0780990326,1,17,Bâtiment,48.801944444444445,2.0252777777777777,"15,3",,27 impasse Buffon,78390,78073
2419350,0782751022,1,23,Pylône autostable,49.028055555555554,1.918611111111111,"25,6",,CHEMIN DE LA CAVEE,78250,78609
2425176,0780990328,1,23,Pylône autostable,48.71666666666667,1.7974999999999999,"36,7",,La Rue Neuveparcelle,78610,78108
2433925,0780990330,1,38,Immeuble,48.94472222222222,2.200555555555556,"39,9",,12 Avenue de l Europe,78500,78586
2435055,0782751025,1,23,Pylône autostable,48.97138888888889,2.066111111111111,"32,5",,RTE DU BARRAGE,78260,78005
2436352,0782751023,1,23,Pylône autostable,48.75888888888889,1.956388888888889,"26,5",,26 RTE NATIONAL 10,78320,78644
2437003,0782290554,2,26,Pylône tubulaire,48.78333333333333,1.9483333333333333,30,FOND DE COQUANNE,CHEMIN DE LA CHARDONNERIE,78990,78208
2437031,0780990292,2,17,Bâtiment,48.788888888888884,2.0349999999999997,18,,2 PLACE DE LA PAIX CELESTE,78180,78423
2437970,0782290581,1,48,pylône arbre,48.947222222222216,2.187222222222222,25,,103 R LÉON JOUHAUX,78500,78586
2438305,0782751018,1,38,Immeuble,48.94833333333333,2.062222222222222,15,,2 R CHARLES EDOUARD JEANNERET,78300,78498
2438456,0782290193,3,23,Pylône autostable,48.80416666666667,1.8527777777777779,30,La Ferme Saint Aubin,N12 / GR 1,78640,78443
2445291,0782290585,1,17,Bâtiment,48.88388888888889,2.0683333333333334,15,,4 Rue George Sand,78100,78551
2451747,0782751031,1,17,Bâtiment,48.755,1.9302777777777775,"12,5",,2 Rue AMPERE,78310,78168
2453671,0782751030,1,38,Immeuble,48.98583333333333,1.9647222222222223,"18,4",,8 Rue DU PRE ROUSSELIN,78480,78642
2456572,0782290586,1,17,Bâtiment,48.890277777777776,2.113611111111111,8,,"38, av du pdt wilson",78230,78481
2456581,0782751027,1,38,Immeuble,49.00555555555555,1.9147222222222222,"17,5",,50 R GAMBETTA,78250,78401
2462324,0780990334,1,38,Immeuble,48.79694444444444,2.064722222222222,"15,4",,RUE EMILE ZOLA,78210,78545
2463198,0780990335,2,38,Immeuble,48.99055555555556,2.0524999999999998,20,LES CHARVAUX,8 CHE DES ÉCOLIERS,78570,78015
2465554,0782290187,2,38,Immeuble,48.783055555555556,1.9919444444444445,"31,7",,5 SQ GEORGES SAND,78190,78621
2470502,0782751040,1,38,Immeuble,48.834722222222226,1.995,"16,9",,8-10 AV DU GRAND CANAL,78450,78674
2470524,0782751041,1,26,Pylône tubulaire,48.98694444444445,1.8211111111111111,25,,23 AV DE PARIS,78440,78267
2470619,0780990337,1,48,pylône arbre,48.76777777777777,1.94,"31,7",LES FRICHES,BOULEVARD DU RHIN,78310,78383
2471795,0780990338,1,38,Immeuble,48.92222222222222,2.1766666666666663,"14,7",,41 rue du president kennedy,78800,78311
2477648,0780990339,1,38,Immeuble,48.78388888888889,2.2080555555555557,"20,5",,16 rue grange dame rose,78140,78640
2479135,0782751039,1,26,Pylône tubulaire,48.93583333333333,2.0233333333333334,19,,LA PLAINE EST,78955,78123
2481695,0782290591,1,17,Bâtiment,48.81388888888888,2.1044444444444443,"13,5",,PARC DU CHATEAU DE VERSAILLES,78000,78646
2484086,0780990340,1,23,Pylône autostable,48.96055555555556,1.7586111111111111,"31,9",Les grands débats,rue des mauduits,78930,78291
2494730,0782751044,1,38,Immeuble,48.80277777777778,2.1319444444444446,10,,2 PL ANDRÉ MIGNOT,78000,78646
2495896,0780990342,2,38,Immeuble,48.995,1.6766666666666665,"17,9",,7 rue Denis Papin,78200,78361
249711,0782700188,1,38,Immeuble,48.94277777777778,2.031388888888889,"33,7",,226 r ernest jolly,78955,78123
2497788,0782751045,1,38,Immeuble,48.91611111111111,2.177222222222222,"29,1",,1 R BUZENVAL,78420,78124
2509689,0782290605,4,23,Pylône autostable,48.97916666666667,1.5380555555555555,37,,Chemin ravin des vallorées,78980,78558
2511044,0782290592,1,4,Château d'eau - réservoir,48.91222222222222,1.7205555555555556,26,,Rue du clos Jottru,78790,78020
2514149,0780990305,2,23,Pylône autostable,48.945277777777775,1.7455555555555555,36,Les Cumonts,8  rue de la Persévérance,78930,78291
2521964,0782290594,1,23,Pylône autostable,48.77638888888889,1.6294444444444445,30,,ROUTE DE RAMBOUILLET,78550,78381
2522099,0782290596,1,26,Pylône tubulaire,48.94972222222222,2.198611111111111,20,,50 Rue Jean Pierre Timbaud,78500,78586
2522176,0780990295,2,23,Pylône autostable,48.77222222222222,1.7616666666666667,43,LA LOGE LANDRIN,CHEMIN RURAL 5 D112,78490,78289
2522774,0782290597,1,26,Pylône tubulaire,48.96,1.8888888888888888,"25,3",,Chemin Moncharmont,78410,78090
2537641,0782290599,2,38,Immeuble,48.797777777777775,2.1341666666666668,26,,"27ter, rue de Noailles",78000,78646
2539401,0780990346,2,38,Immeuble,48.92055555555555,2.199722222222222,"14,5",,104 bd jean jaures,78800,78311
2540254,0780990347,1,23,Pylône autostable,48.90138888888889,1.5466666666666666,30,,Proche route nationale,78980,78413
2540328,0782700519,1,26,Pylône tubulaire,48.96472222222223,1.6844444444444444,"28,5",,AVENUE PIERRE BEREGOVOY,78200,78354
2543847,0780031552,1,38,Immeuble,48.75111111111111,1.9208333333333332,17,,13 ALLEE DU MOISSONNEUR,78310,78168
2543849,0780031554,1,17,Bâtiment,48.819722222222225,2.0788888888888892,8,,CHEMIN DU CARRE DE REUNION,78870,78043
2548889,0780990348,1,38,Immeuble,48.92027777777778,2.033333333333333,"19,5",,AVENUE DU MARECHAL LYAUTEY,78300,78498
2555417,0782290601,2,48,pylône arbre,48.776666666666664,2.0377777777777775,24,,av du General Leclerc / av. av Nicolas About,78180,78423
2556544,0782751054,1,26,Pylône tubulaire,48.78666666666666,1.9380555555555556,"31,6",,RTE D'ELANCOURT,78760,78321
2563326,0782700076,2,38,Immeuble,48.81222222222222,2.1552777777777776,"35,7",,2 ALL HECTOR BERLIOZ,78000,78646
2565588,0782700521,1,17,Bâtiment,48.80416666666667,1.8930555555555555,"14,2",,8 RUE DES ARTISANS,78760,78321
2566701,0782700522,1,17,Bâtiment,48.89555555555555,2.105277777777778,27,,4 RUE d'Estienne d'Orves,78230,78481
2576065,0780990350,1,38,Immeuble,48.791666666666664,1.9649999999999999,"18,7",,2 rue alain colas,78990,78208
2577419,0780990351,1,38,Immeuble,48.918055555555554,2.0377777777777775,"14,9",,29 rue Saint Barthélémy,78300,78498
2577441,0780990352,1,26,Pylône tubulaire,48.94972222222222,2.1983333333333333,"20,2",,50 rue Jean-Pierre Timbaud,78500,78586
2577887,0782290603,3,23,Pylône autostable,48.71388888888889,1.6502777777777777,47,Bruyères des Vallées,,78113,78006
2580010,0782700523,2,26,Pylône tubulaire,48.96666666666667,1.8472222222222223,25,,1 RUE AUGUSTIN FRESNEL,78410,78029
2580614,0782290604,1,48,pylône arbre,49.01694444444444,1.7066666666666666,31,Les Plantes buchettes,Chemin de la Buchette,78520,78239
2581557,0782751057,1,38,Immeuble,48.98277777777778,1.9130555555555555,"26,4",,7 B R DES GIROFLÉES,78130,78440
2584822,0780990353,1,23,Pylône autostable,48.885555555555555,1.8525,"31,9",Les Fourneaux,Proche chemin fontaine de la serpe,78124,78415
2589444,0782751059,1,23,Pylône autostable,48.98388888888889,2.052222222222222,"18,5",,D55 - AV VICTOR SCHOELCHER ( AW-226),78570,78015
2589449,0782751058,1,38,Immeuble,48.78138888888889,2.19,"17,6",,5-9 AV CAPITAINE TARRON,78140,78640
2590096,0782700524,1,38,Immeuble,48.914722222222224,2.1733333333333333,"28,6",LES ALOUETTES,RESIDENCE DES ALOUETTES,78420,78124
2592912,0780990356,1,17,Bâtiment,48.99027777777778,1.7408333333333335,"18,5",,45 rue Abel Plisson,78520,78335
2592914,0780990357,1,17,Bâtiment,48.77972222222222,2.04,"14,9",LES PRES,RUE VICTOR HUGO,78180,78423
2593319,0780990249,2,48,pylône arbre,48.748333333333335,1.8808333333333334,36,LA PLAINE DE BEAUVAIS,,78690,78576
2594809,0782751063,1,38,Immeuble,48.790277777777774,2.147222222222222,"25,5",,18 R DU PONT COLBERT,78000,78646
2599365,0780990358,1,38,Immeuble,48.99305555555556,1.6941666666666666,"18,8",,106 rue Pierre Semard,78200,78361
2603474,0780990359,1,23,Pylône autostable,48.8675,1.7108333333333332,"40,2",,Chemin à Dramard La Pointe à Dramard,78910,78475
2606452,0782751065,1,23,Pylône autostable,48.980000000000004,1.9980555555555557,26,,4 RTE DE VERNEUIL,78510,78624
2606937,0780990362,2,38,Immeuble,48.77111111111111,2.1705555555555556,16,LE VALLON,"13, r des fonds",78350,78322
2613723,0780990363,2,38,Immeuble,48.812777777777775,2.131666666666667,26,NOTRE DAME,17 r des missionnaires,78000,78646
2615493,0782700526,2,23,Pylône autostable,48.978611111111114,1.7047222222222222,36,STADE AIME BERGEAL,37 R LOUISE MICHEL,78711,78362
2617660,0780990364,1,26,Pylône tubulaire,48.799166666666665,1.9791666666666667,"31,2",,Avenue Gay Lussac,78990,78208
2617662,0780990365,1,38,Immeuble,49.00388888888889,1.695,"18,2",LE VAL FOURRE,RUE FRANCOIS PIZARRE,78200,78361
2618123,0780990366,1,17,Bâtiment,48.58777777777778,1.9880555555555557,"16,6",LA FAISANDERIE,CHEMIN SOUS LA VILLE,78730,78522
2618271,0782700527,1,26,Pylône tubulaire,48.80222222222222,1.9805555555555556,26,,55 R PIERRE CURIE,78370,78490
2621385,0780600036,1,23,Pylône autostable,48.970555555555556,1.9052777777777776,20,Les Sablons,Echangeur,78410,78090
2622094,0782700528,1,48,pylône arbre,49.01722222222222,1.7069444444444444,30,LES PLANTES BUCHETTES,CHEMIN DE LA BUCHETTE,78520,78239
2622134,0780600039,1,23,Pylône autostable,48.98277777777778,1.6797222222222221,15,Le Val au Roi,Péage,78200,78118
2622136,0780600041,1,23,Pylône autostable,49.02111111111111,1.5477777777777777,14,La Conseillerie,Aire de repos,78270,78668
2622138,0780600042,1,23,Pylône autostable,49.02638888888889,1.4830555555555556,20,Les Longs Champs,Route de Blaru,78270,78147
2623259,0780990222,3,23,Pylône autostable,48.885,1.93,33,La Pièce du Regard,Route de Suresnes,78121,78189
2623527,0780990367,1,23,Pylône autostable,48.98361111111111,1.8927777777777777,"31,9",,1 RUE DESCARTES,78130,78440
2623529,0780990368,1,48,pylône arbre,48.975833333333334,2.0194444444444444,"31,5",,rue de Chanteloup,78510,78624
2624308,0782290611,1,26,Pylône tubulaire,48.657222222222224,1.6758333333333333,45,,"13, Rue des Pierriers",78125,78307
2624860,0782751060,1,38,Immeuble,48.96138888888889,2.071388888888889,"16,4",,6 R MAURICE BERTEAUX,78260,78005
2629308,0780990369,1,23,Pylône autostable,48.49777777777778,1.895,"33,3",,RUE DU CHATEAU,78660,78071
2632375,0780990370,1,23,Pylône autostable,48.86833333333333,1.9908333333333335,"25,9",LES QUARANTE ARPENTS,CHEMIN DES QUARANTE ARPENTS,78860,78571
2637612,0782700533,4,23,Pylône autostable,48.619166666666665,1.6875,"36,1",Les vallières,44 CHEMIN DES SAMSONS,78125,78516
2640737,0782751068,1,17,Bâtiment,48.827222222222225,1.9719444444444445,"12,3",,32 R DES DAMES,78340,78165
2643977,0782700535,1,26,Pylône tubulaire,48.96027777777778,2.151111111111111,26,,8 RESIDENCE DESAIX,78600,78358
2653384,0782290614,1,26,Pylône tubulaire,48.83027777777778,1.9786111111111113,"30,6",,10 Avenue du President Kennedy,78340,78165
2658272,0780990374,1,17,Bâtiment,48.948055555555555,2.0375,"19,8",,IMPASSE SAINT EXUPERY,78955,78123
2670568,0782751076,1,38,Immeuble,48.8925,2.1319444444444446,22,,3-5 PL DU MARCHE,78110,78650
2670965,0782290615,1,26,Pylône tubulaire,48.94499999999999,1.7916666666666665,"31,2",LA CONCHE,Chemin de la CONCHE,78970,78402
2672090,0782700536,1,17,Bâtiment,48.87972222222222,2.0966666666666667,"27,7",,1 AVENUE DES VIGNES BENETTES,78230,78481
2674067,0782751067,1,26,Pylône tubulaire,48.96361111111111,1.8608333333333333,"31,7",,LA CROIX FORFAITURE,78410,78029
2676120,0780990376,1,17,Bâtiment,48.961666666666666,2.0694444444444446,"17,9",,1 rue Saint-Martin,78260,78005
2676162,0782751078,1,38,Immeuble,48.89333333333333,2.0641666666666665,31,,10 R LUDWIC VAN BEETHOVEN,78100,78551
2680076,0780990377,2,23,Pylône autostable,48.900277777777774,1.613611111111111,32,,RUE DE TILLY,78111,78192
268074,0782290274,1,38,Immeuble,48.98861111111111,1.7016666666666667,32,,31 r jean jouen,78711,78362
268078,0782290276,1,23,Pylône autostable,48.726111111111116,1.896388888888889,11,Mauregard,15 r georges pompidou,78690,78220
2683820,0780990343,2,23,Pylône autostable,48.90972222222222,2.005,32,,CHEM DE LA BIDONNIERE AU POULT,78300,78498
2684605,0782700529,1,17,Bâtiment,48.99055555555556,1.7416666666666667,"18,5",,9 RUE DU 11 NOVEMBRE,78520,78335
2685094,0782751083,1,23,Pylône autostable,48.99166666666667,2.0069444444444446,24,,149 R DE L'HAUTIL,78510,78624
2685101,0782751084,1,23,Pylône autostable,48.905,2.056388888888889,20,,6 ALLEE DE POMONE,78100,78551
2685890,0782700538,1,23,Pylône autostable,48.966944444444444,1.8519444444444446,32,,IMPASSE DES CHEVRIES,78410,78029
2687326,0782751082,1,26,Pylône tubulaire,48.8075,1.8841666666666665,25,,5 RTE DE ST GERMAIN,78640,78683
2688146,0782751077,1,26,Pylône tubulaire,48.80555555555555,1.9613888888888888,18,STADE DES GATINES,93 SEN DU CLOS LANGRONE,78370,78490
2690288,0780990378,1,17,Bâtiment,48.77444444444444,2.073888888888889,"22,7",LE PONT DU ROUTOIR,ALLEE DU COMMERCE,78280,78297
2690290,0780990379,1,17,Bâtiment,48.72944444444445,1.9291666666666665,"16,8",FERME DES NEFLIERS,CHEMIN DES NEFLIERS,78320,78334
2690397,0782700537,1,38,Immeuble,48.902499999999996,2.136388888888889,16,,11 ROUTE DE MONTESSON,78110,78650
2692453,0780990380,1,23,Pylône autostable,48.882222222222225,1.6627777777777777,30,LA HAYE MARIN,D 983,78790,78591
2693853,0780990381,1,17,Bâtiment,49.01083333333333,1.8991666666666667,"15,4",,59 ET 61 RUE DU VEXIN,78250,78299
2701841,0780990383,1,23,Pylône autostable,49.013888888888886,1.64,"25,9",LES GAUDES,Chemin des Pommeraies,78520,78290
2703207,0782751073,1,26,Pylône tubulaire,48.97777777777778,1.8044444444444445,"26,4",,11 R DES LONGUES RAIES,78440,78267
2710040,0782751088,1,38,Immeuble,48.81888888888889,1.9663888888888887,"17,4",,25 PL DE L'EUROPE,78370,78490
2716093,0780990387,1,23,Pylône autostable,48.97,1.7105555555555556,"31,9",,IMPASSE CAMILLE,78200,78362
