SUP_ID,STA_NM_ANFR,NB_STATIONS_ANFR,NAT_ID,NAT_LB_NOM,latitude,longitude,SUP_NM_HAUT,ADR_LB_LIEU,ADR_LB_ADD1,ADR_NM_CP,COM_CD_INSEE,split,classe_niveau2,image,status,x1,y1,x2,y2,commentaire
2690290,780990379,1,17,Bâtiment,48.72944444444445,1.9291666666666665,"16,8",FERME DES NEFLIERS,CHEMIN DES NEFLIERS,78320,78334,train,batiment,support_2690290.jpg,visible,181.0272739955357,521.8060064935064,581.6506506189123,944.0397727272727,
2692453,780990380,1,23,Pylône autostable,48.88222222222223,1.6627777777777777,30,LA HAYE MARIN,D 983,78790,78591,train,pylone,support_2692453.jpg,visible,558.2509801696376,591.385379068983,615.6167416808537,642.7624072356214,
2725200,780990198,3,23,Pylône autostable,48.67083333333333,1.6847222222222222,30,la Butte Ronde,chemin rural N°52,78125,78077,train,pylone,support_2725200.jpg,visible,486.8974038656655,493.5462662337661,528.4558454241071,546.7410714285713,
2734929,780990406,1,17,Bâtiment,48.94277777777778,2.026388888888889,"21,7",,76 rue des fleurs,78955,78123,train,batiment,support_2734929.jpg,visible,470.274027242289,307.364448051948,744.5597415280032,648.1436688311687,
2737355,780990209,3,23,Pylône autostable,49.05805555555556,1.53,41,,Rue des riviers de bas,78270,78337,train,pylone,support_2737355.jpg,visible,485.2350662033279,428.7150974025974,531.7805207487825,461.9618506493506,
2759351,780990412,1,23,Pylône autostable,49.0225,1.8191666666666664,"40,2",,SOUS LA CHARTRE,78440,78113,train,pylone,support_2759351.jpg,visible,495.209092177354,437.02678571428567,560.0402610085227,488.5592532467532,
2773166,780990033,2,38,Immeuble,48.91583333333333,2.176388888888889,27,,1 H rue de Buzenval,78420,78124,train,batiment,support_2773166.jpg,visible,463.6246765929382,433.7021103896103,604.9233778916396,624.8709415584415,
2842459,780990425,1,17,Bâtiment,48.78,2.035277777777777,"31,9",,ALLEE DES EPINES,78180,78423,train,batiment,support_2842459.jpg,ambigu,,,,,
2866133,780990432,1,17,Bâtiment,48.75888888888889,2.051111111111111,"16,3",,1 place Charles de Gaulle,78960,78688,train,batiment,support_2866133.jpg,ambigu,,,,,
2881644,782751112,1,38,Immeuble,48.95388888888889,2.068055555555556,"14,6",,12 R PIERRE SEMARD,78260,78005,train,batiment,support_2881644.jpg,visible,200.9753259435876,397.13068181818176,545.0792220474837,619.8839285714286,
2892855,780990438,1,26,Pylône tubulaire,48.95333333333333,2.180277777777777,"31,1",LES BOIS ROCHEFORT,20 Rue des Renards,78500,78586,train,pylone,support_2892855.jpg,non_visible,,,,,
2911600,780990375,2,23,Pylône autostable,48.626666666666665,2.0283333333333333,40,LA JUSTICE,rue de Villevert,78830,78087,train,pylone,support_2911600.jpg,visible,443.6766246448864,443.67613636363626,531.7805207487825,500.1956168831168,
2932996,780990460,1,38,Immeuble,48.986666666666665,1.9261111111111109,"20,5",,113 Av de la République,78130,78440,train,batiment,support_2932996.jpg,visible,437.02727399553567,438.6891233766233,589.9623389306006,786.1176948051948,
2935267,780990463,2,26,Pylône tubulaire,48.98722222222222,1.8197222222222225,30,,1 Rue du Moulin à Vent,78440,78267,train,pylone,support_2935267.jpg,visible,465.287014255276,513.494318181818,495.2090921773539,555.0527597402597,
2948192,780990467,2,26,Pylône tubulaire,48.75555555555555,2.080277777777778,25,,Avenue du golf,78280,78297,train,pylone,support_2948192.jpg,visible,456.4675563092295,484.6430121015349,504.7811336409886,535.9574327458256,
2950242,782700702,2,17,Bâtiment,48.98,1.9591666666666667,28,,6-12 rue Jean Zay,78480,78642,train,batiment,support_2950242.jpg,visible,390.4818194500812,440.3514610389611,643.1571441254058,789.4423701298701,
2966515,782751132,1,38,Immeuble,48.801944444444445,2.1475,"17,2",,23 R CHAMP LAGARDE,78000,78646,train,batiment,support_2966515.jpg,ambigu,,,,,
2969488,782751134,4,26,Pylône tubulaire,49.03666666666666,1.708611111111111,25,LA CROIX MAURICE,CHEMIN DE LA FERME D'HERVILLE,78520,78567,train,pylone,support_2969488.jpg,non_visible,,,,,
2989536,780990289,2,17,Bâtiment,48.88138888888889,2.1077777777777778,14,,15-17-19 AVENUE DE SAINT GERMAIN,78560,78502,train,batiment,support_2989536.jpg,visible,335.6246765929383,393.8060064935064,636.5077934760552,626.5332792207791,
2993319,782700246,1,17,Bâtiment,48.88666666666666,2.0772222222222223,14,,31 rue des Closeaux,78750,78367,train,batiment,support_2993319.jpg,visible,427.0532480215097,413.7540584415584,594.9493519176136,593.286525974026,
3003499,780990484,2,26,Pylône tubulaire,48.84333333333333,2.015277777777778,26,LES GRAND MAISONS,3bis Chemin de Grand'Maisons,78450,78674,train,pylone,support_3003499.jpg,visible,476.9233778916396,520.1436688311687,513.4948064630681,555.0527597402597,
3010875,782700721,1,38,Immeuble,48.9875,1.9230555555555555,21,,13 Avenue Léon Blum,78130,78440,train,batiment,support_3010875.jpg,visible,357.2350662033279,453.6501623376623,703.0012999695616,535.1047077922077,
3036075,782290655,4,23,Pylône autostable,48.67444444444444,1.898611111111111,24,,Rue de la Vieille église,78610,78030,train,pylone,support_3036075.jpg,non_visible,,,,,
3055461,780990493,1,38,Immeuble,48.82611111111112,1.961666666666667,"14,8",QUARTIER DE L AVRE,239/241 rue pierre mendes france,78370,78490,train,batiment,support_3055461.jpg,ambigu,,,,,
3073940,782700740,1,26,Pylône tubulaire,48.97944444444445,1.7297222222222224,30,,9  Rue de la Vaucouleurs,78711,78362,train,pylone,support_3073940.jpg,visible,558.8813733838706,567.5728432282002,579.8743232911061,604.0017857142856,
3099175,780990501,1,38,Immeuble,48.93666666666666,2.1566666666666667,16,LES DIX ARPENTS,5 à 11 rue de la Liberté,78500,78586,train,batiment,support_3099175.jpg,visible,377.1831181513799,367.2086038961038,678.0662350344967,653.1306818181818,
3118134,782751157,1,26,Pylône tubulaire,48.80166666666666,2.007222222222222,24,,4 RUE GEORGES MELIES,78390,78073,train,pylone,support_3118134.jpg,non_visible,,,,,
3171566,780990511,1,23,Pylône autostable,49.047777777777775,1.481388888888889,"30,7",,RUE DU PONT,78270,78068,train,pylone,support_3171566.jpg,non_visible,,,,,
3217042,782751170,1,38,Immeuble,48.82611111111112,2.131666666666667,18,,15 R DU DOCTEUR AUDIGIER,78150,78158,train,batiment,support_3217042.jpg,visible,463.6246765929382,456.9748376623376,608.2480532163149,603.2605519480519,
3261371,780990521,1,17,Bâtiment,48.82333333333334,1.9922222222222223,"14,4",,32 AV DU COMMERCE,78340,78165,train,batiment,support_3261371.jpg,ambigu,,,,,
3289909,780990523,1,38,Immeuble,48.8675,2.133888888888889,"17,2",LES LIONS,29/34 quai Boissy d Anglas,78380,78092,train,batiment,support_3289909.jpg,visible,498.5337675020292,348.9228896103895,579.9883129565746,766.1696428571427,
3297517,780034017,1,17,Bâtiment,48.82666666666667,1.9608333333333328,24,CC MON GRAND PLAISIR,"1170, Avenue de Saint-Germain",78370,78490,train,batiment,support_3297517.jpg,ambigu,,,,,
3302407,780034278,2,17,Bâtiment,48.78888888888888,2.0441666666666665,23,,"21, Place de Wicklow",78180,78423,train,batiment,support_3302407.jpg,ambigu,,,,,
3308232,780034281,1,17,Bâtiment,48.75416666666667,2.0758333333333336,12,Ecole Gen. et Technol. Privée Institut FFGolf Haut Niveau,"2, Avenue du Golf",78280,78356,train,batiment,support_3308232.jpg,ambigu,,,,,
3308234,780034284,1,17,Bâtiment,48.805,2.1216666666666666,"23,5",,Chateau de Versailles - Aile Gabriel,78000,78646,train,batiment,support_3308234.jpg,ambigu,,,,,
3313206,780034287,1,39,Local technique,48.77861111111111,2.1963888888888885,3,,"23, Rue General Valerie Andre",78140,78640,train,batiment,support_3313206.jpg,visible,666.4298713981332,476.9228896103896,812.7155856838474,693.0267857142858,
3313220,780034308,1,39,Local technique,48.72972222222222,1.698888888888889,3,,"14, ROUTE DE SAINT LEGER",78113,78171,train,batiment,support_3313220.jpg,visible,101.23506620332796,821.0267857142857,270.79350776176943,949.0267857142856,
3313230,780034316,1,17,Bâtiment,48.97916666666667,2.0741666666666667,3,,Chemin des Basses Plaines,78260,78005,train,batiment,support_3313230.jpg,non_visible,,,,,
3313240,780034325,1,17,Bâtiment,48.9825,1.8591666666666669,10,,Bd Pierre Lefaucheux,78410,78238,train,batiment,support_3313240.jpg,ambigu,,,,,
3356623,780990405,2,23,Pylône autostable,48.99361111111112,1.9258333333333333,"26,5",,62 rue Pierre Curie,78130,78440,train,pylone,support_3356623.jpg,visible,508.50779347605527,518.481331168831,543.4168843851462,558.3774350649348,
438503,782750414,2,48,pylône arbre,48.96861111111112,1.9663888888888887,30,LES PERRONS,,78540,78643,train,pylone,support_438503.jpg,visible,505.1831181513799,447.0008116883116,560.0402610085227,520.1436688311687,
438819,782290413,4,23,Pylône autostable,48.845,1.8727777777777777,29,vallée de l'âne,chem de fleubert,78650,78062,train,pylone,support_438819.jpg,visible,422.6466582006704,461.8433263510681,449.209741568915,492.1128864683701,
439909,780220040,4,23,Pylône autostable,48.99361111111112,1.625,31,,Chem rural des Hautes Perruches,78710,78531,train,pylone,support_439909.jpg,visible,553.390910359172,395.4683441558441,601.5987025669642,453.6501623376623,
450314,780220005,6,4,Château d'eau - réservoir,48.79944444444444,1.7033333333333334,60,Les Quatre Piliers,RN 12,78950,78263,train,chateau_eau,support_450314.jpg,visible,432.0402610085228,460.299512987013,599.9363649046265,621.5462662337661,
460852,780300050,4,4,Château d'eau - réservoir,48.55583333333333,1.9191666666666665,65,la Terre du Mesnil,Chateau Domaniale du Breau,78730,78499,train,chateau_eau,support_460852.jpg,visible,460.300001268263,461.96185064935065,578.325975294237,570.0137987012986,
461724,782290272,4,17,Bâtiment,48.98972222222222,1.7177777777777778,23,,3 r cadotte,78200,78361,train,batiment,support_461724.jpg,visible,372.1961051643668,323.98782467532465,599.9363649046265,579.9878246753246,
465314,782700056,4,38,Immeuble,48.97611111111112,1.985,"44,1",,74 A ALL DES RÉSÉDAS,78540,78643,train,batiment,support_465314.jpg,visible,461.9623389306007,392.1436688311687,626.5337675020291,566.6891233766233,
482255,782290241,1,23,Pylône autostable,48.85444444444445,1.915555555555556,"20,1",Les Fontenelles,chem rural n° 39,78850,78615,train,pylone,support_482255.jpg,visible,451.98831295657465,551.7280844155844,510.1701311383928,609.9099025974024,
483525,782050002,2,26,Pylône tubulaire,48.84222222222223,2.093611111111111,30,A13/Triangle de Rocquencourt,cei relais de l'a,78870,78043,train,pylone,support_483525.jpg,visible,512.8907869121805,453.8530749895265,549.2005313612798,483.4534101382487,
511289,782290302,2,26,Pylône tubulaire,48.76888888888889,1.9394444444444443,32,,r de picardie,78310,78383,train,pylone,support_511289.jpg,visible,502.1408235737477,520.2320458762017,557.9262848657024,588.4871985157699,
524118,782290391,4,23,Pylône autostable,48.85944444444445,1.857777777777778,"38,7",Les Cailloux,R DE LA COUPERIE-PRES DE LA D119,78650,78062,train,pylone,support_524118.jpg,visible,432.0402610085228,528.4553571428571,500.1961051643668,596.6112012987012,
524594,782290207,3,4,Château d'eau - réservoir,48.98277777777778,1.906388888888889,65,Bois des Remises,R Pierre Bérégovoy,78130,78440,train,chateau_eau,support_524594.jpg,visible,412.09220906047074,458.6371753246753,586.6376636059252,633.1826298701299,
530634,782700145,1,26,Pylône tubulaire,48.80166666666666,1.9494444444444443,25,,n.12 - ech sortie z.a. de ste-apolline,78370,78490,train,pylone,support_530634.jpg,visible,530.8294481419539,471.16964285714266,564.5866999224313,503.3567899036445,
532385,782750688,1,17,Bâtiment,48.761944444444445,1.9166666666666663,13,,327 AV GUTENBERG - AUCHAN,78310,78383,train,batiment,support_532385.jpg,ambigu,,,,,
532540,782700081,3,38,Immeuble,48.99805555555556,2.0975,25,,17 R AUGUSTE ROMAGNE,78700,78172,train,batiment,support_532540.jpg,visible,423.7285726968344,337.28652597402595,609.9103908786526,631.5202922077922,
533413,782750564,1,38,Immeuble,48.79805555555556,2.066111111111111,18,,"53, 57 AV PIERRE CURIE ",78210,78545,train,batiment,support_533413.jpg,visible,333.9623389306006,463.6241883116883,586.6376636059252,533.44237012987,
537920,780030768,1,17,Bâtiment,48.97805555555556,1.713611111111111,18,,ROUTE DE HOUDAN,78711,78362,train,batiment,support_537920.jpg,ambigu,,,,,
544017,780220059,5,23,Pylône autostable,49.02638888888889,1.5583333333333331,35,,Route de Villeneuve en Cheverie,78270,78089,train,pylone,support_544017.jpg,visible,485.2350662033279,460.2995129870129,560.0402610085227,520.1436688311687,
545405,782700087,1,38,Immeuble,48.87638888888889,2.089166666666667,24,,39 che des maigrets,78160,78372,train,batiment,support_545405.jpg,visible,353.9103908786526,443.67613636363626,613.2350662033278,669.7540584415583,
560672,782700155,1,38,Immeuble,49.00333333333333,2.111111111111111,22,,17 r de la résidence des clos,78700,78172,train,batiment,support_560672.jpg,ambigu,,,,,
615301,780220051,5,26,Pylône tubulaire,48.530277777777776,1.913611111111111,29,La Mare Claire,A10/E05,78660,78564,train,pylone,support_615301.jpg,visible,536.9670131879584,469.9855224321133,560.4081331070006,492.8998756114016,
619485,782700235,1,26,Pylône tubulaire,48.7675,2.0033333333333334,52,,1 b  av albert einstein,78190,78621,train,pylone,support_619485.jpg,visible,523.1648611433209,473.5795918367346,598.0175513102968,518.0352504638217,
632199,782290024,5,23,Pylône autostable,48.94194444444444,1.918611111111111,"35,8",Les chataigniers,La Croix de Romainville,78920,78206,train,pylone,support_632199.jpg,visible,511.8324688007304,417.07873376623365,560.0402610085227,493.5462662337661,
637838,782290328,3,38,Immeuble,48.8,2.165,"14,8",,r raphael corby,78220,78686,train,batiment,support_637838.jpg,visible,423.7285726968344,380.5073051948051,684.7155856838474,599.9358766233765,
664357,782290368,4,17,Bâtiment,48.93583333333333,2.1594444444444445,29,,8 Rue de l'Ilôt,78500,78586,train,batiment,support_664357.jpg,visible,482.38966145778426,440.4597117979422,618.366723356924,574.5909312278629,
759435,782700032,4,4,Château d'eau - réservoir,48.71388888888889,1.8858333333333333,72,,54 R DE L'ARTOIRE,78690,78220,train,chateau_eau,support_759435.jpg,visible,496.8714298396916,367.2086038961038,649.8064947747565,526.7930194805194,
815803,782290027,3,23,Pylône autostable,48.76111111111111,2.136388888888889,27,,19 r de la division leclerc,78350,78343,train,pylone,support_815803.jpg,visible,520.1441571124188,480.2475649350648,596.6116895799513,528.4553571428571,
816595,782290278,1,23,Pylône autostable,48.51916666666666,1.8341666666666667,33,La Croix des Vignes,r de la Paix,78660,78003,train,pylone,support_816595.jpg,visible,535.7010627880184,549.2269878508587,572.6971918202764,581.4184248010054,
816654,782750108,3,38,Immeuble,48.84861111111111,2.1516666666666664,"23,1",,6 Av Guynemer,78170,78126,train,batiment,support_816654.jpg,visible,388.8194817877435,490.2215909090909,546.7415597098214,611.5722402597402,
835006,782700192,2,26,Pylône tubulaire,48.76861111111111,2.0638888888888887,"22,3",,1 R JEAN MOULIN,78280,78297,train,pylone,support_835006.jpg,visible,495.2090921773539,541.7540584415584,523.4688324370941,566.6891233766233,
835008,782750655,1,38,Immeuble,48.901944444444446,2.0419444444444443,19,,20 ALL DE LA SENTE NOIRE,78240,78133,train,batiment,support_835008.jpg,visible,343.93636490462654,518.481331168831,628.1961051643668,654.7930194805194,
835031,782750156,1,38,Immeuble,48.89527777777778,2.154166666666667,17,,"57, 59 R DU GÉNÉRAL LECLERC",78400,78146,train,batiment,support_835031.jpg,visible,367.2090921773539,350.58522727272725,628.1961051643668,573.3384740259739,
836177,782700201,1,38,Immeuble,48.89305555555556,2.1347222222222224,"22,2",,"17, r du maréchal Foch",78110,78650,train,batiment,support_836177.jpg,ambigu,,,,,
867890,782700256,2,38,Immeuble,48.98111111111111,1.71,"23,6",,"6-8,  r de Normandie",78711,78362,train,batiment,support_867890.jpg,ambigu,,,,,
906519,782750713,1,26,Pylône tubulaire,48.99888888888889,1.6922222222222223,24,STADE MUNICIPAL J.P. DAVID,R ALBERT CAMUS,78200,78361,train,pylone,support_906519.jpg,visible,490.5951325466589,471.9898475712598,511.73056853923765,495.0466868358913,
918006,780230030,1,17,Bâtiment,48.9775,1.6975,10,,"76, rue des Graviers",78200,78354,train,batiment,support_918006.jpg,visible,420.40389737215895,342.27353896103887,890.8454558137173,801.0787337662337,
980954,780030593,3,38,Immeuble,48.83083333333334,2.126388888888889,40,,177 r de Versailles,78150,78158,train,batiment,support_980954.jpg,ambigu,,,,,
993776,782700257,2,23,Pylône autostable,48.774166666666666,1.9533333333333327,"32,1",,Rue du Fond des Roches,78990,78208,train,pylone,support_993776.jpg,visible,533.0775747797504,435.3946713189407,569.3920966215451,466.5214043261932,
